" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits 0506",All Entires & Exits 0405,05/06 Interchanges
5231,23808,53560,109591.83,186959.83,23900,56923,109591.83,190414.83,377374.66,391365,
6268,7697,2626,29330.82,39653.82,9686,2657,29330.82,41673.82,81327.64,107310,
8584,107,162,0,269,125,170,0,295,564,372,62433
8591,389179,466804,58944.21,914927.21,397463,475654,58944.21,932061.21,1846988.42,1760373,80743
2612,21563,37061,16578.98,75202.98,18741,40590,16578.98,75909.98,151112.96,129470,
2154,73677,77351,371.125,151399.125,81398,77313,371.125,159082.125,310481.25,310050,
2265,64884,59588,1171.905,125643.905,60362,59589,1171.905,121122.905,246766.81,237647,
5394,118711.2404,124694.8415,404327.53236,647733.61426,109803.9852,124438.5315,404327.53236,638570.04906,1286303.6633,1364025,
9365,28514,12285,20664.005,61463.005,30262,14330,20664.005,65256.005,126719.01,110686,
5041,24134,30791,56960.905,111885.905,27841,32061,56960.905,116862.905,228748.81,217799,
1216,90380,173895,3994.405,268269.405,93361,174011,3994.405,271366.405,539635.81,547418,11976
2665,32577,21396,11919.365,65892.365,33347,21544,11919.365,66810.365,132702.73,126180,
6823,75135,58334,203978.055,337447.055,79593,58538,203978.055,342109.055,679556.11,691640,
6953,431796.0886,440880.383,905179.94762,1777856.41922,172633.4111,438666.213,905179.94762,1516479.57172,3294335.9909,4358339,
7407,5996.4586,3413.9478,4622.726851,14033.133251,8316.6025,3530.9478,4622.726851,16470.277151,30503.410402,34379,
2251,26092,26962,942.565,53996.565,28595,26937,942.565,56474.565,110471.13,93261,
6858,8870,28364,15672.865,52906.865,7810,28848,15672.865,52330.865,105237.73,112347,
5575,225597.8141,272267.7472,490959.3804,988824.9417,225539.9186,271655.7472,490959.3804,988155.0462,1976979.9879,1897255,
5639,7310,7567,11295.89,26172.89,4810,10888,11295.89,26993.89,53166.78,53750,
5395,113382.1396,98241.8798,206137.61678,417761.63618,99974.1669,98150.8798,206137.61678,404262.66348,822024.29967,821302,
5372,17609.0096,5533.1296,11201.42726,34343.56646,15680.2168,5562.1296,11201.42726,32443.77366,66787.34012,64605,
5576,123579.7327,96862.1449,200281.32492,420723.20252,127756.0197,97079.148,200281.32492,425116.49262,845839.69515,835070,
7408,4820.5732,2377.5202,4832.3318725,12030.4252725,6337.8082,2556.5202,4832.3318725,13726.6602725,25757.085545,29014,
5264,6281,5043,9703.45,21027.45,7168,5112,9703.45,21983.45,43010.9,43432,
6824,90422,99555,184336.05,374313.05,90450,98526,184336.05,373312.05,747625.1,770239,
5959,41272,71824,27596.365,140692.365,40548,73202,27596.365,141346.365,282038.73,270130,
3158,7125,8275,12198.565,27598.565,8463,9651,12198.565,30312.565,57911.13,64116,
5505,41350,82508,22681.425,146539.425,47131,82808,22681.425,152620.425,299159.85,294468,13617
5316,1097,650,1596.87,3343.87,1272,653,1596.87,3521.87,6865.74,6195,
2384,246908,277722,73319.195,597949.195,314805,275432,73319.195,663556.195,1261505.39,1054508,131654
2390,90531,92094,39281.04,221906.04,46820,90613,39281.04,176714.04,398620.08,443650,116526
4600,63569,75618,35816.72,175003.72,69034,76768,35816.72,181618.72,356622.44,357405,
8530,45044,91120,26864.23,163028.23,42150,91731,26864.23,160745.23,323773.46,352146,
1121,9833,1923,5335.125,17091.125,10843,1995,5335.125,18173.125,35264.25,27279,
7079,25763,26615,51104.04,103482.04,31773,27141,51104.04,110018.04,213500.08,197594,
5241,5979,5927,10672.58,22578.58,8156,6146,10672.58,24974.58,47553.16,44623,
5158,291850.51,547070.67,1619333.0394,2458254.2194,286926.66,539642.6,1619333.0394,2445902.2994,4904156.5188,4905257,675357
2133,131993,180213,1328.52,313534.52,165830,180229,1328.52,347387.52,660922.04,601447,
5598,5413945.89,9315525.24,15779522.754,30508993.884,5566967.67,9180608.66,15779522.754,30527099.084,61036092.967,62388929,3997260
1455,60747,95525,73095.39,229367.39,59246,96568,73095.39,228909.39,458276.78,490337,
1402,474042.0057,838369.0002,795744.14066,2108155.14656,499028.0029,841355.0002,795744.14066,2136127.14376,4244282.2903,4065996,531630
1403,7460,6201,24456.765,38117.765,7514,7276,24456.765,39246.765,77364.53,77384,
7057,16983,10602,13601.51,41186.51,20015,10620,13601.51,44236.51,85423.02,85231,
6095,10432,8119,26919.585,45470.585,12460,8338,26919.585,47717.585,93188.17,101673,
3796,3094,3035,2918.3,9047.3,3766,3039,2918.3,9723.3,18770.6,18888,
8589,41685,39905,2087.3,83677.3,41805,39346,2087.3,83238.3,166915.6,129399,
1357,55,327,72.1,454.1,77,330,72.1,479.1,933.2,3086,
6859,1334,2180,2482.36,5996.36,3784,2372,2482.36,8638.36,14634.72,18012,
8509,9526,9356,4089.945,22971.945,10201,15633,4089.945,29923.945,52895.89,50904,
6073,17926,8981,30360.4,57267.4,23162,9623,30360.4,63145.4,120412.8,125769,
5128,117552,99828,616733.01806,834113.01806,108865.2092,100296,616733.01806,825894.22726,1660007.2453,1692863,
1940,69590,129261,196955.68,395806.68,75997,128534,196955.68,401486.68,797293.36,837432,107
4690,85104,55959,35579.86,176642.86,83840,57688,35579.86,177107.86,353750.72,330215,
4434,6211,27726,872.35,34809.35,8817,28161,872.35,37850.35,72659.7,70833,
6183,247856,273065,488516.85,1009437.85,250789,271758,488516.85,1011063.85,2020501.7,2002197,76825
6096,47115,50491,98052.34,195658.34,50878,50715,98052.34,199645.34,395303.68,406270,
1347,16347,19941,6768.11,43056.11,16470,19938,6768.11,43176.11,86232.22,84216,
1423,126128.7086,142147.2996,271053.42618,539329.43438,86312.6545,141260.2996,271053.42618,498626.38028,1037955.8147,983700,
1509,9248.056,16776.8392,9061.381175,35086.276375,17045.0794,16855.8392,9061.381175,42962.299775,78048.57615,111255,
9673,43111,21475,16760.51,81346.51,45610,21452,16760.51,83822.51,165169.02,165278,
1466,44813,61397,95332.78,201542.78,46812,61698,95332.78,203842.78,405385.56,409616,
2681,880,473,0,1353,876,468,0,1344,2697,2900,
2266,8596,6226,381.5,15203.5,6931,6327,381.5,13639.5,28843,23291,
8875,46689.2961,56894.2365,102618.35598,206201.88858,42214.8748,60632.2599,102618.35598,205465.49068,411667.37925,313725,
5684,105614,119120,227268.285,452002.285,112868,118841,227268.285,458977.285,910979.57,897011,
9250,20825,14552,13390.695,48767.695,22074,14981,13390.695,50445.695,99213.39,99864,
5411,123004.145,75908.102,179302.49318,378214.74018,18819.1,74828.102,179302.49318,272949.69518,651164.43536,717035,71307
3174,76310.5165,144112,173887.362,394309.8785,78299.5,153480,173887.362,405666.862,799976.74051,742777,
5086,57321.2405,71711.2806,165081.17034,294113.69144,52313.5783,71778.2806,165081.17034,289173.02924,583286.72069,580907,
3188,37053.3878,41212,106170.23962,184435.62742,39002.7892,41487.283,106170.23962,186660.31182,371095.93925,384890,244
1421,167786.3994,72894.7722,105752.50395,346433.67555,120113.1568,107956.7722,105752.50395,333822.43295,680256.10851,689942,89710
1525,83114.1562,81632.3144,170316.95774,335063.42834,30752.0756,58130.3144,170316.95774,259199.34774,594262.77607,484226,253302
7466,43942,20451,104083.505,168476.505,44521,20478,104083.505,169082.505,337559.01,317147,
9564,32833,30791,22613.525,86237.525,39080,30772,22613.525,92465.525,178703.05,165616,
2201,95408,101325,997.46,197730.46,80682,101261,997.46,182940.46,380670.92,365727,
5129,55228,81724,154294.735,291246.735,57760,86441,154294.735,298495.735,589742.47,584928,
5438,86956.1519,83850.3043,228273.17132,399079.62752,83303.9577,83903.3043,228273.17132,395480.43332,794560.06084,826002,12362
3059,19492.608,15479.2256,9002.9099,43974.7435,22922.5192,15627.2256,9002.9099,47552.6547,91527.3982,96005,256
7329,4859,1516,247.2,6622.2,6712,1723,247.2,8682.2,15304.4,16451,
5242,10444,13944,14186.92,38574.92,13454,13600,14186.92,41240.92,79815.84,73139,
5293,16588.6545,12695.2139,23534.703598,52818.571998,15585.9556,13042.2139,23534.703598,52162.873098,104981.4451,99756,188
5054,45395.252,60080.0926,255427.70763,360903.05223,35212.4621,65830.9026,255427.70763,356471.07233,717374.12456,698483,
5278,42767,87973,113875.49,244615.49,41580,88751,113875.49,244206.49,488821.98,476215,
5712,45844,74991,30481.32,151316.32,48823,75709,30481.32,155013.32,306329.64,292415,159699
7476,126539,110588,217987.05,455114.05,129444,110838,217987.05,458269.05,913383.1,872558,
5151,55789.6898,47828,165810.36906,269428.05886,45017.9885,47916,165810.36906,258744.35756,528172.41642,501312,
5030,2589,4517,7628.71,14734.71,3117,4474,7628.71,15219.71,29954.42,23731,
9231,6133,2499,1785.05,10417.05,6173,2540,1785.05,10498.05,20915.1,19294,
7226,1514,1384,920.93,3818.93,1718,1739,920.93,4377.93,8196.86,6892,1915
9998,122679,93687,83470.69,299836.69,120771,93699,83470.69,297940.69,597777.38,533662,24657
5195,13682,19537,59338.055,92557.055,14232,19119,59338.055,92689.055,185246.11,165891,
2619,12263,31216,10115.83,53594.83,9948,33594,10115.83,53657.83,107252.66,91054,
3388,9414,2820,3043.88,15277.88,9183,2812,3043.88,15038.88,30316.76,24381,
3391,106917,217483,92847.395,417247.395,108489,217452,92847.395,418788.395,836035.79,799414,4162
7572,3053,2592,41.2,5686.2,3124,2597,41.2,5762.2,11448.4,9993,
5577,265537,215410,453383.65645,934330.65645,288839,214676,453383.65645,956898.65645,1891229.3129,1815599,350022
5965,74373,200745,26895.58,302013.58,66197,200780,26895.58,293872.58,595886.16,587950,1825
2772,11402,21880,11612.1,44894.1,10387,21840,11612.1,43839.1,88733.2,78496,
2736,15646,7726,2896.5,26268.5,16997,7969,2896.5,27862.5,54131,48977,
1585,2969.5,3385,315.975,6670.475,3095.5,3377,315.975,6788.475,13458.95,12757,
9753,41149,32786,25518.445,99453.445,46459,32777,25518.445,104754.445,204207.89,186203,22414
5759,6784,9832,2222.435,18838.435,9580,9875,2222.435,21677.435,40515.87,34779,
9665,8815,7170,1759.45,17744.45,10061,7170,1759.45,18990.45,36734.9,33474,
2161,31203,31957,1359.35,64519.35,28974,29221,1359.35,59554.35,124073.7,116618,
8184,6243,23665,36625.92,66533.92,6182,23614,36625.92,66421.92,132955.84,132049,
5527,15918,18815,66468.84,101201.84,15784,21003,66468.84,103255.84,204457.68,200545,
1348,12265,15956,8858.11,37079.11,14000,16021,8858.11,38879.11,75958.22,65867,
3896,719,850,466.025,2035.025,1093,858,466.025,2417.025,4452.05,6166,
6956,29785.4281,44798.1994,52780.798257,127364.425757,34949.2883,44850.1994,52780.798257,132580.285957,259944.71171,332061,
6846,712,905,7222.02,8839.02,2573,923,7222.02,10718.02,19557.04,16397,
9777,60749,38030,37758.47,136537.47,65946,38037,37758.47,141741.47,278278.94,253606,
2048,45580,40605,9348.615,95533.615,45980,40505,9348.615,95833.615,191367.23,173795,
4111,5828,12458,823.2,19109.2,6642,12460,823.2,19925.2,39034.4,38165,1318
8130,480,6,226,712,787,7,226,1020,1732,1852,
4539,3663,3370,141.01,7174.01,8091,3876,141.01,12108.01,19282.02,17043,
5196,45852,95632,206994.995,348478.995,52259,93744,206994.995,352997.995,701476.99,649127,
7187,2859,1590,3965.84,8414.84,2753,1636,3965.84,8354.84,16769.68,16467,
7047,27993,27175,82192.39,137360.39,29297,27393,82192.39,138882.39,276242.78,278477,
5611,87202.6323,101032.5705,209775.85741,398011.06021,77522.4435,101100.6341,209775.85741,388398.93501,786409.99522,763860,
6551,3821,6542,886.88,11249.88,3466,6540,886.88,10892.88,22142.76,21822,
5396,25613.0122,27018.0099,93100.286994,145731.309094,23215.0118,27319.0099,93100.286994,143634.308694,289365.61779,282490,
5439,8252,9194,24364.61,41810.61,8528,9232,24364.61,42124.61,83935.22,60812,
8680,8299,3650,0,11949,3657,3473,0,7130,19079,19582,
6891,150159,203046,615953.71,969158.71,151648,203583,615953.71,971184.71,1940343.42,2013932,239960
7227,4929,3073,1330.855,9332.855,5123,3093,1330.855,9546.855,18879.71,18910,
7695,883,37,2450.65,3370.65,761,36,2450.65,3247.65,6618.3,7740,
2391,58780,45090,18740.91,122610.91,64073,45376,18740.91,128189.91,250800.82,217409,
4528,27411,30301,1279.275,58991.275,26137,30268,1279.275,57684.275,116675.55,131554,
2363,219909,391399,68292.855,679600.855,244443,404264,68292.855,716999.855,1396600.71,1253745,204905
2406,40476,179792,17536.78,237804.78,24745,152151,17536.78,194432.78,432237.56,411315,175790
2098,17003,1279,2761.575,21043.575,18599,1247,2761.575,22607.575,43651.15,40282,
3965,1986,2313,546.63,4845.63,1966,2312,546.63,4824.63,9670.26,10164,
1457,206819.8149,147731.2623,625465.23411,980016.31131,223518.6719,147304.3389,625465.23411,996288.24491,1976304.5562,1858277,841005
9781,44339,31120,49956.755,125415.755,48831,31119,49956.755,129906.755,255322.51,237627,
1905,3280,2284,1442.95,7006.95,3165,2356,1442.95,6963.95,13970.9,11699,
4568,4095,1965,668.395,6728.395,7024,2084,668.395,9776.395,16504.79,16777,
2774,119810,100698,48109.255,268617.255,114985,100940,48109.255,264034.255,532651.51,569820,20147
1056,5867,2184,9838.065,17889.065,6929,2251,9838.065,19018.065,36907.13,28151,
5578,1248572.3917,1406232.8928,3362160.2546,6016965.5391,1015798.7867,1405626.5801,3362160.2546,5783585.6214,11800551.16,12092440,480149
5612,8904.3965,10174.6763,17308.454266,36387.527066,10855.9451,9938.6763,17308.454266,38103.075666,74490.602731,70073,
5042,479,2061,620.1,3160.1,754,2123,620.1,3497.1,6657.2,7728,
5924,343853,576511,727478.635,1647842.635,325902,586813,727478.635,1640193.635,3288036.27,3160506,80607
5528,27291,35351,79618.81,142260.81,28363,36265,79618.81,144246.81,286507.62,281433,
6024,72795.1542,62234.7079,240051.81731,375081.67941,72510.3882,62320.7079,240051.81731,374882.91341,749964.59282,734725,
1978,30663,85176,9749.865,125588.865,26541,84552,9749.865,120842.865,246431.73,251973,
3175,149104,326213,177981.73,653298.73,152753,325323,177981.73,656057.73,1309356.46,1352234,27446
5672,135202.0346,281114.0141,104882.48995,521198.53865,138325.0117,280847.0141,104882.48995,524054.51575,1045253.0544,963682,29126
5697,51286,59636,79750.78,190672.78,48832,60422,79750.78,189004.78,379677.56,352702,
5698,40280,28527,49932.805,118739.805,38882,28866,49932.805,117680.805,236420.61,217702,
2269,10088,21230,1891.075,33209.075,11182,21704,1891.075,34777.075,67986.15,60989,
9694,41469,28906,36568.275,106943.275,44376,28906,36568.275,109850.275,216793.55,189434,
6844,151621,242991,757272.175,1151884.175,155189,242924,757272.175,1155385.175,2307269.35,2261186,107302
5640,20801,17704,53977.285,92482.285,25420,18250,53977.285,97647.285,190129.57,184572,
1011,8933,26945,179.4,36057.4,11746,26911,179.4,38836.4,74893.8,72344,
5341,31223,55448,126546.87165,213217.87165,30883,56261,126546.87165,213690.87165,426908.7433,421077,25150
6860,19447,48284,92843.595,160574.595,18601,48965,92843.595,160409.595,320984.19,318540,1075
1539,4529,9376,6440.975,20345.975,3704,10053,6440.975,20197.975,40543.95,42382,
5685,770954,1030480,1376021.5013,3177455.5013,789986,1006605,1376021.5013,3172612.5013,6350068.0026,6202086,1250208
5696,246473,351747,324108.03715,922328.03715,235731,356416,324108.03715,916255.03715,1838583.0743,1803315,56778
5440,19951,24189,61879.115,106019.115,23759,24341,61879.115,109979.115,215998.23,215479,
1218,338997,699066,90265.245,1128328.245,343756,692393,90265.245,1126414.245,2254742.49,2058706,159122
1364,15895,24318,87843.97,128056.97,16760,25689,87843.97,130292.97,258349.94,203468,
6688,23093,40060,6161.27,69314.27,30862,40551,6161.27,77574.27,146888.54,142988,
4536,1656,1208,1937.95,4801.95,2231,1930,1937.95,6098.95,10900.9,12563,
6954,38764.9265,36995.7098,93479.957561,169240.593861,39484.7977,36988.7098,93479.957561,169953.465061,339194.05892,417671,
7228,14714,19277,5319.92,39310.92,14562,24390,5319.92,44271.92,83582.84,72129,
7467,5073.9848,1776.7267,5517.203381,12367.914881,5501.4895,1869.7267,5517.203381,12888.419581,25256.334462,29090,
9639,9261,6178,3463.225,18902.225,8631,6178,3463.225,18272.225,37174.45,34651,
6892,30369,32167,223611.91,286147.91,33983,32264,223611.91,289858.91,576006.82,613499,
6732,3640,3395,1566.15,8601.15,4086,3276,1566.15,8928.15,17529.3,17241,
8578,46686,29209,12318.045,88213.045,41651,28009,12318.045,81978.045,170191.09,155621,
2835,4968,7512,3709.3,16189.3,3913,8297,3709.3,15919.3,32108.6,30072,
5441,19577.1323,19167,97579.020325,136323.152625,16266.2646,19305,97579.020325,133150.284925,269473.43755,248264,
2773,11456,19441,17757.58,48654.58,10283,21490,17757.58,49530.58,98185.16,84061,
5960,24321,33064,12015.205,69400.205,26656,33485,12015.205,72156.205,141556.41,139162,
5925,15077,9017,15967.53,40061.53,15946,9083,15967.53,40996.53,81058.06,80427,
5152,245106.6758,277285.16,546409.2766,1068801.1124,199733.809,276733.18,546409.2766,1022876.2656,2091677.378,2031860,
5153,20953,17761,62702.047489,101416.047489,30127.1622,18000,62702.047489,110829.209689,212245.25718,227546,
4540,1902,890,736.695,3528.695,2154,1057,736.695,3947.695,7476.39,7726,
4893,259584,290002,231017.865,780603.865,276651,294347,231017.865,802015.865,1582619.73,319996,67509
5579,118713.8211,148644.8894,465467.01905,732825.72955,106300.4507,148708.8894,465467.01905,720476.35915,1453302.0887,1471082,
4891,65995,48323,8334.99,122652.99,29028,42692,8334.99,80054.99,202707.98,1355790,77483
2040,29536,23996,10268.53,63800.53,32041,23838,10268.53,66147.53,129948.06,120245,
6574,81945,87107,35912.55,204964.55,79625,87167,35912.55,202704.55,407669.1,390438,15083
3390,30221,12819,11264.355,54304.355,28881,12783,11264.355,52928.355,107232.71,93989,
5686,12509,6138,53343.74,71990.74,13633,6139,53343.74,73115.74,145106.48,138003,
7326,3831,874,799.725,5504.725,5979,1104,799.725,7882.725,13387.45,15454,
5279,188493,537548,355424.25,1081465.25,200765,528965,355424.25,1085154.25,2166619.5,2090948,133884
6907,1437,2436,6500.59,10373.59,1806,2495,6500.59,10801.59,21175.18,18502,
5673,5264,4622,11010.955,20896.955,11197,4708,11010.955,26915.955,47812.91,36576,
1350,1980,2113,319.85,4412.85,2333,2110,319.85,4762.85,9175.7,7746,
8123,210,66,82.4,358.4,155,66,82.4,303.4,661.8,870,
4486,3064,3273,644.39,6981.39,4944,3641,644.39,9229.39,16210.78,17459,
4487,101412,90896,9337.53,201645.53,99458,90801,9337.53,199596.53,401242.06,391693,2508
5031,13806,22505,34372.27,70683.27,16679,22425,34372.27,73476.27,144159.54,130458,
7514,12919,26222,3602.235,42743.235,17950,26237,3602.235,47789.235,90532.47,88449,
1138,47033,55533,3775.47,106341.47,46538,55538,3775.47,105851.47,212192.94,199119,
7383,22418,18983,8891.175,50292.175,21976,18959,8891.175,49826.175,100118.35,95998,
4532,6812,6308,3248.79,16368.79,7210,6815,3248.79,17273.79,33642.58,33002,
5232,3053,4181,6797.485,14031.485,4510,4324,6797.485,15631.485,29662.97,28103,
4537,35679,35255,924.615,71858.615,35836,35454,924.615,72214.615,144073.23,147895,
7917,22038,18606,5393.87,46037.87,25665,19429,5393.87,50487.87,96525.74,98101,
3380,43389,19115,20044.255,82548.255,46094,19133,20044.255,85271.255,167819.51,128384,
3392,50048,42995,33973.88,127016.88,52922,43232,33973.88,130127.88,257144.76,247353,
5827,1462,1078,850.75,3390.75,1525,1081,850.75,3456.75,6847.5,6883,
5838,25910,63491,6251.885,95652.885,23875,66865,6251.885,96991.885,192644.77,174456,
5856,14463,32712,1991.71,49166.71,15232,32651,1991.71,49874.71,99041.42,98536,
